1979,Aug,BRAMPTON,206
1979,Aug,BRANTFORD,107
1979,Aug,BRANTFORD - MT PLEASANT,14
1979,Aug,BROCK,12
1979,Aug,BROCKVILLE,24
1979,Aug,BURFORD,8
1979,Aug,BURLINGTON,131
1979,Aug,CALEDON,24
1979,Aug,CAMBRIDGE,112
1979,Aug,CARADOC,6
1979,Aug,CARLETON PLACE,11
1979,Aug,CHATHAM,75
1979,Aug,CLARENCE,10
1979,Aug,COBOURG,9
1979,Aug,COCHRANE UNORGANIZED,15
1979,Aug,COLBORNE,8
1979,Aug,COLCHESTER NORTH,8
1979,Aug,COLLINGWOOD,10
1979,Aug,CORNWALL,52
1979,Aug,CORNWALL TWP,7
1979,Aug,CUMBERLAND,18
1979,Aug,DELHI,22
1979,Aug,DOVER,6
1979,Aug,DRYDEN,6
1979,Aug,DUNDAS,19
1979,Aug,DUNNVILLE,9
1979,Aug,EAST GARAFRAXA,6
1979,Aug,EAST GWILLIMBURY,14
1979,Aug,EAST YORK,137
1979,Aug,EAST ZORRA-TAVISTOCK,9
1979,Aug,EDWARDSBURG,6
1979,Aug,ELIZABETHTOWN,9
1979,Aug,ELLIOT LAKE,37
1979,Aug,ELMA,9
1979,Aug,EMILY,11
1979,Aug,ENNISKILLEN,6
1979,Aug,ERIN,7
1979,Aug,ERNESTOWN,12
1979,Aug,ESPANOLA,8
1979,Aug,ESSA,11
1979,Aug,FERGUS,6
1979,Aug,FORT ERIE,35
1979,Aug,FORT FRANCES,14
1979,Aug,GERALDTON,6
1979,Aug,GLANBROOK,10
1979,Aug,GODERICH,6
1979,Aug,GOSFIELD NORTH,7
1979,Aug,GOSFIELD SOUTH,9
1979,Aug,GOULBOURN,14
1979,Aug,GRAVENHURST,14
1979,Aug,GRIMSBY,14
1979,Aug,GUELPH,92
1979,Aug,GUELPH  TWP,10
1979,Aug,HAGARTY AND RICHARDS,6
1979,Aug,HAILEYBURY,10
1979,Aug,HALDIMAND,29
1979,Aug,HALDIMAND TWP,7
1979,Aug,HALTON HILLS,42
1979,Aug,HAMILTON,362
1979,Aug,HAMILTON TWP,13
1979,Aug,HARWICH,9
1979,Aug,HAWKESBURY,17
1979,Aug,HEARST,23
1979,Aug,HORTON,6
1979,Aug,HUNTSVILLE,14
1979,Aug,INGERSOLL,8
1979,Aug,INNISFIL,21
1979,Aug,KANATA,28
1979,Aug,KAPUSKASING,14
1979,Aug,KENORA,10
1979,Aug,KENORA UNORGANIZED,22
1979,Aug,KEPPEL,7
1979,Aug,KINCARDINE,17
1979,Aug,KING,10
1979,Aug,KINGSTON,52
1979,Aug,KINGSTON TWP,31
1979,Aug,KINGSVILLE,19
1979,Aug,KIRKLAND LAKE,10
1979,Aug,KITCHENER,188
1979,Aug,LEAMINGTON,11
1979,Aug,LINCOLN,20
1979,Aug,LINDSAY,22
1979,Aug,LISTOWEL,6
1979,Aug,LOBO,6
1979,Aug,LOGAN,6
1979,Aug,LONDON,270
1979,Aug,LONDON TOWNSHIP,7
1979,Aug,LOUGHBOROUGH,6
1979,Aug,MAIDSTONE,17
1979,Aug,MALAHIDE,11
1979,Aug,MALDEN,12
1979,Aug,MANVERS,7
1979,Aug,MARKHAM,77
1979,Aug,MERSEA,9
1979,Aug,MICHIPICOTEN,7
1979,Aug,MIDLAND,9
1979,Aug,MILTON,47
1979,Aug,MISSISSAUGA,402
1979,Aug,MOORE,7
1979,Aug,MORNINGTON,9
1979,Aug,MURRAY,6
1979,Aug,NANTICOKE,25
1979,Aug,NAPANEE,6
1979,Aug,NEW LISKEARD,7
1979,Aug,NEWCASTLE,33
1979,Aug,NEWMARKET,26
1979,Aug,NIAGARA FALLS,79
1979,Aug,NIAGARA-ON-THE-LAKE,7
1979,Aug,NICKEL CENTRE,18
1979,Aug,NIPISSING UNORGANIZED,7
1979,Aug,NORFOLK,13
1979,Aug,NORTH BAY,50
1979,Aug,NORTH DORCHESTER,6
1979,Aug,NORTH DUMFRIES,7
1979,Aug,NORTH YORK,620
1979,Aug,NORWICH,19
1979,Aug,NOT RECORDED,1632
1979,Aug,OAKVILLE,65
1979,Aug,OLIVER,7
1979,Aug,OPS,8
1979,Aug,ORANGEVILLE,18
1979,Aug,ORILLIA,24
1979,Aug,ORO,10
1979,Aug,OSGOODE,16
1979,Aug,OSHAWA,146
1979,Aug,OTONABEE,6
1979,Aug,OTTAWA,305
1979,Aug,OWEN SOUND,19
1979,Aug,PARIS,14
1979,Aug,PEEL TWP,12
1979,Aug,PELHAM,16
1979,Aug,PEMBROKE,23
1979,Aug,PENETANGUISHENE,10
1979,Aug,PERTH,6
1979,Aug,PETAWAWA,18
1979,Aug,PETERBOROUGH,71
1979,Aug,PICKERING,63
1979,Aug,PITTSBURGH,17
1979,Aug,PLYMPTON,7
1979,Aug,PORT COLBORNE,25
1979,Aug,PORT ELGIN,18
1979,Aug,PORT HOPE,17
1979,Aug,PORT MCNICOLL,6
1979,Aug,PORTLAND,9
1979,Aug,RALEIGH,13
1979,Aug,RENFREW,13
1979,Aug,RICHMOND,6
1979,Aug,RICHMOND HILL,43
1979,Aug,RIDEAU,12
1979,Aug,ROCHESTER,13
1979,Aug,RUSSELL,10
1979,Aug,SANDWICH SOUTH,6
1979,Aug,SANDWICH WEST,14
1979,Aug,SARNIA-CLEARWATER,55
1979,Aug,SAULT STE MARIE,98
1979,Aug,SCUGOG,11
1979,Aug,SEYMOUR,6
1979,Aug,SIDNEY,26
1979,Aug,SIMCOE,11
1979,Aug,SIOUX LOOKOUT,10
1979,Aug,SIX NATIONS I R,7
1979,Aug,SMITHS FALLS,7
1979,Aug,SOMBRA,6
1979,Aug,SOUTH WEST OXFORD,11
1979,Aug,SOUTHWOLD,7
1979,Aug,ST CATHARINES,147
1979,Aug,ST MARYS,6
1979,Aug,ST THOMAS,36
1979,Aug,STEPHEN TWP,8
1979,Aug,STRATFORD,39
1979,Aug,STRATHROY,15
1979,Aug,SUDBURY,109
1979,Aug,SUDBURY UNORGANIZED,8
1979,Aug,TECUMSEH,8
1979,Aug,THOROLD,14
1979,Aug,THUNDER BAY,140
1979,Aug,THUNDER BAY UNORGANIZED,23
1979,Aug,TILBURY NORTH,8
1979,Aug,TILLSONBURG,12
1979,Aug,TIMISKAMING UNORGANIZED,7
1979,Aug,TIMMINS,59
1979,Aug,TINY,7
1979,Aug,TORONTO,669
1979,Aug,TOTTENHAM,7
1979,Aug,UXBRIDGE,12
1979,Aug,VALLEY EAST,31
1979,Aug,VANIER,22
1979,Aug,VAUGHAN,15
1979,Aug,VESPRA,7
1979,Aug,WAINFLEET,9
1979,Aug,WALDEN,12
1979,Aug,WALKERTON,8
1979,Aug,WALLACE,6
1979,Aug,WALLACEBURG,21
1979,Aug,WARWICK,7
1979,Aug,WASAGA BEACH,7
1979,Aug,WATERLOO,54
1979,Aug,WELLAND,60
1979,Aug,WELLESLEY,13
1979,Aug,WEST CARLETON,13
1979,Aug,WEST GARAFRAXA,7
1979,Aug,WEST LINCOLN,11
1979,Aug,WHITBY,48
1979,Aug,WHITCHURCH-STOUFFVILLE,14
1979,Aug,WILMOT,20
1979,Aug,WINDSOR,232
1979,Aug,WOODSTOCK,33
1979,Aug,WOOLWICH,19
1979,Aug,YARMOUTH,7
1979,Aug,ZORRA,13
1979,Dec,AJAX,33
1979,Dec,ALEXANDRIA,8
1979,Dec,ALGOMA UNORGANIZED,6
1979,Dec,ALLISTON,8
1979,Dec,AMABEL,7
1979,Dec,AMHERSTBURG,11
1979,Dec,ANCASTER,15
1979,Dec,ARNPRIOR,7
1979,Dec,ATTAWAPISKAT I R,25
1979,Dec,AUGUSTA,8
1979,Dec,AURORA,16
1979,Dec,AYLMER,8
1979,Dec,BALFOUR TWP,24
1979,Dec,BARRIE,44
1979,Dec,BATHURST,6
1979,Dec,BAYHAM,6
1979,Dec,BELLEVILLE,31
1979,Dec,BENTINCK,7
1979,Dec,BOSANQUET,8
1979,Dec,BRACEBRIDGE,8
1979,Dec,BRADFORD,13
1979,Dec,BRAMPTON,221
1979,Dec,BRANT,7
1979,Dec,BRANTFORD,93
1979,Dec,BRANTFORD - MT PLEASANT,8
1979,Dec,BROCK,10
1979,Dec,BROCKVILLE,16
1979,Dec,BURLINGTON,123
1979,Dec,CALEDON,27
1979,Dec,CAMBRIDGE,107
1979,Dec,CAVAN,7
1979,Dec,CHAPLEAU,7
1979,Dec,CHATHAM,60
1979,Dec,CLINTON,7
1979,Dec,COCHRANE UNORGANIZED,16
1979,Dec,COLCHESTER SOUTH,6
1979,Dec,COLLINGWOOD,16
1979,Dec,CORNWALL,48
1979,Dec,CORNWALL TWP,8
1979,Dec,CUMBERLAND,17
1979,Dec,DELHI,15
1979,Dec,DOVER,7
1979,Dec,DRYDEN,8
1979,Dec,DUNDAS,17
1979,Dec,DUNNVILLE,14
1979,Dec,DYSART ET AL,8
1979,Dec,EAST GWILLIMBURY,12
1979,Dec,EAST YORK,119
1979,Dec,EAST ZORRA-TAVISTOCK,8
1979,Dec,ELIZABETHTOWN,6
1979,Dec,ELLIOT LAKE,27
1979,Dec,ENNISMORE,6
1979,Dec,ERAMOSA,6
1979,Dec,ERIN,9
1979,Dec,ERNESTOWN,8
1979,Dec,ESSA,11
1979,Dec,ESSEX,10
1979,Dec,FERGUS,7
1979,Dec,FORT ERIE,33
1979,Dec,FORT FRANCES,11
1979,Dec,GLANBROOK,9
1979,Dec,GODERICH,7
1979,Dec,GOSFIELD NORTH,7
1979,Dec,GOSFIELD SOUTH,6
1979,Dec,GOULBOURN,10
1979,Dec,GRAVENHURST,7
1979,Dec,GRIMSBY,12
1979,Dec,GUELPH,87
1979,Dec,GUELPH  TWP,9
1979,Dec,HALDIMAND,22
1979,Dec,HALTON HILLS,34
1979,Dec,HAMILTON,363
1979,Dec,HAMILTON TWP,11
1979,Dec,HARWICH,8
1979,Dec,HAWKESBURY,8
1979,Dec,HEARST,9
1979,Dec,HUNTSVILLE,10
1979,Dec,INGERSOLL,12
1979,Dec,INNISFIL,14
1979,Dec,KANATA,33
1979,Dec,KAPUSKASING,19
1979,Dec,KENORA,9
1979,Dec,KENORA UNORGANIZED,19
1979,Dec,KINCARDINE,13
1979,Dec,KING,20
1979,Dec,KINGSTON,56
1979,Dec,KINGSTON TWP,32
1979,Dec,KINGSVILLE,12
1979,Dec,KIRKLAND LAKE,13
1979,Dec,KITCHENER,158
1979,Dec,LEAMINGTON,13
1979,Dec,LINCOLN,14
1979,Dec,LINDSAY,21
1979,Dec,LONDON,297
1979,Dec,LOUGHBOROUGH,6
1979,Dec,MAIDSTONE,7
1979,Dec,MALAHIDE,8
1979,Dec,MARA,7
1979,Dec,MARIPOSA,10
1979,Dec,MARKHAM,97
1979,Dec,MCNAB,10
1979,Dec,MERSEA,11
1979,Dec,MIDLAND,14
1979,Dec,MILTON,36
1979,Dec,MISSISSAUGA,390
1979,Dec,MOORE,15
1979,Dec,MORNINGTON,9
1979,Dec,MUSKOKA LAKES,6
1979,Dec,NANTICOKE,16
1979,Dec,NAPANEE,6
1979,Dec,NEWCASTLE,35
1979,Dec,NEWMARKET,43
1979,Dec,NIAGARA FALLS,82
1979,Dec,NIAGARA-ON-THE-LAKE,9
1979,Dec,NICKEL CENTRE,14
1979,Dec,NIPISSING UNORGANIZED,10
1979,Dec,NORFOLK,12
1979,Dec,NORTH BAY,49
1979,Dec,NORTH YORK,571
1979,Dec,NORWICH,12
1979,Dec,NOT RECORDED,1626
1979,Dec,NOTTAWASAGA,7
1979,Dec,OAKVILLE,65
1979,Dec,ONAPING FALLS,15
1979,Dec,ORANGEVILLE,18
1979,Dec,ORILLIA,33
1979,Dec,ORILLIA TWP,11
1979,Dec,OSGOODE,23
1979,Dec,OSHAWA,174
1979,Dec,OTONABEE,8
1979,Dec,OTTAWA,244
1979,Dec,OWEN SOUND,19
1979,Dec,PARIS,10
1979,Dec,PEEL TWP,10
1979,Dec,PELHAM,6
1979,Dec,PEMBROKE,9
1979,Dec,PETAWAWA,17
1979,Dec,PETERBOROUGH,56
1979,Dec,PICKERING,51
1979,Dec,PITTSBURGH,13
1979,Dec,PORT COLBORNE,19
1979,Dec,PORT ELGIN,11
1979,Dec,PORT HOPE,16
1979,Dec,PRESCOTT,7
1979,Dec,PUSLINCH,10
1979,Dec,RALEIGH,9
1979,Dec,RICHMOND HILL,41
1979,Dec,RIDEAU,6
